Vtg,Vds,I
0.32,0.0,-0.19,-0.0,0.0
0.32,0.0,-0.2,-0.0,0.0
0.31,0.0,0.4,2015369.618,2015369.618
0.31,0.0,0.39,2015361.533,2015361.533
0.31,0.0,0.38,2015349.637,2015349.637
0.31,0.0,0.37,2015332.134,2015332.134
0.31,0.0,0.36,2015306.383,2015306.383
0.31,0.0,0.35,2015268.5,2015268.5
0.31,0.0,0.34,2015212.776,2015212.776
0.31,0.0,0.33,2015130.822,2015130.822
0.31,0.0,0.32,2015010.326,2015010.326
0.31,0.0,0.31,2014833.227,2014833.227
0.31,0.0,0.3,2014573.086,2014573.086
0.31,0.0,0.29,2014191.284,2014191.284
0.31,0.0,0.28,2013631.531,2013631.531
0.31,0.0,0.27,2012811.271,2012811.271
0.31,0.0,0.26,2011614.397,2011614.397
0.31,0.0,0.25,2009873.727,2009873.727
0.31,0.0,0.24,2007354.554,2007354.554
0.31,0.0,0.23,2003733.791,2003733.791
0.31,0.0,0.22,1998578.453,1998578.453
0.31,0.0,0.21,1991328.309,1991328.309
0.31,0.0,0.2,1981289.629,1981289.629
0.31,0.0,0.19,1967282.713,1967282.713
0.31,0.0,0.18,1949489.925,1949489.925
0.31,0.0,0.17,1925859.317,1925859.317
0.31,0.0,0.16,1895777.736,1895777.736
0.31,0.0,0.15,1858272.959,1858272.959
0.31,0.0,0.14,1812379.883,1812379.883
0.31,0.0,0.13,1757133.463,1757133.463
0.31,0.0,0.12,1691564.414,1691564.414
0.31,0.0,0.11,1614708.077,1614708.077
0.31,0.0,0.1,1525631.204,1525631.204
0.31,0.0,0.09,1423490.823,1423490.823
0.31,0.0,0.08,1307592.449,1307592.449
0.31,0.0,0.07,1177501.723,1177501.723
0.31,0.0,0.06,1033147.182,1033147.182
0.31,0.0,0.05,874886.641,874886.641
0.31,0.0,0.04,703538.426,703538.426
0.31,0.0,0.03,520489.882,520489.882
0.31,0.0,0.02,329815.076,329815.076
0.31,0.0,0.01,145687.87,145687.87
